"Qubit","T1 (us)","T2 (us)","Readout assignment error","Prob meas0 prep1","Prob meas1 prep0","Readout length (ns)","ID error","Single-qubit gate length (ns)","RX error","Z-axis rotation (rz) error","√x (sx) error","Pauli-X error","CZ error","Gate length (ns)","RZZ error","MEASURE error","Operational"
"26","6.994752555735544","9.064199842068401","0.0565185546875","0.07421875","0.038818359375","2584","0.0023848869815278305","36","0.0023848869815278305","0","0.0023848869815278305","0.0023848869815278305","25:0.01134008954817839;27:0.013248364861081358","25:68;27:68","25:0.02408252248709991;27:0.015636757474793955","0.0565185546875","Yes"
"27","164.70347347182442","192.39988993416966","0.010009765625","0.01416015625","0.007080078125","2584","0.00039794735845981614","36","0.00039794735845981614","0","0.00039794735845981614","0.00039794735845981614","26:0.013248364861081358;28:0.0016666975613350843;17:0.0023070182410605544","26:68;28:68;17:68","26:0.015636757474793955;28:0.0017621606426924674;17:0.003066703512020874","0.010009765625","Yes"
"28","290.5888301363295","238.81438188835796","0.0086669921875","0.012939453125","0.00439453125","2584","0.00023481013802779683","36","0.00023481013802779683","0","0.00023481013802779683","0.00023481013802779683","27:0.0016666975613350843;29:0.003018463741911309","27:68;29:68","27:0.0017621606426924674;29:0.0021971585479816647","0.0086669921875","Yes"
"29","71.45037952217444","92.21090568357116","0.021484375","0.027587890625","0.015380859375","2584","0.0003097393078204836","36","0.0003097393078204836","0","0.0003097393078204836","0.0003097393078204836","38:0.0027770027238427086;28:0.003018463741911309;30:0.0016658226062769288","38:68;28:68;30:68","38:0.0024731439239222275;28:0.0021971585479816647;30:0.002145969779186352","0.021484375","Yes"
"30","258.76632297327933","115.79004895115725","0.02978515625","0.03369140625","0.02587890625","2584","0.00043884553311269005","36","0.00043884553311269005","0","0.00043884553311269005","0.00043884553311269005","31:0.002418732014977887;29:0.0016658226062769288","31:68;29:68","31:0.002973666235978528;29:0.002145969779186352","0.02978515625","Yes"
"31","188.19016049551","66.16695740239604","0.0284423828125","0.056396484375","0.00048828125","2584","0.0003747277044483744","36","0.0003747277044483744","0","0.0003747277044483744","0.0003747277044483744","30:0.002418732014977887;32:0.002925179944128109;18:0.002380326982438896","30:68;32:68;18:68","30:0.002973666235978528;32:0.00258192919160663;18:0.002749578073177633","0.0284423828125","Yes"
"32","278.5581102243914","47.0842392992928","0.005859375","0.01025390625","0.00146484375","2584","0.00045366419813769424","36","0.00045366419813769424","0","0.00045366419813769424","0.00045366419813769424","31:0.002925179944128109;33:0.0017179149486765966","31:68;33:68","31:0.00258192919160663;33:0.0018524596126879012","0.005859375","Yes"
"33","143.4760184137264","153.3786388526981","0.0147705078125","0.027099609375","0.00244140625","2584","0.0002510592786220111","36","0.0002510592786220111","0","0.0002510592786220111","0.0002510592786220111","39:0.0015943785058054327;32:0.0017179149486765966;34:0.001734955439907676","39:68;32:68;34:68","39:0.004960364540801676;32:0.0018524596126879012;34:0.0018946796645893105","0.0147705078125","Yes"
"34","173.9730234643856","121.34666244693719","0.0054931640625","0.010009765625","0.0009765625","2584","0.0006576909896685432","36","0.0006576909896685432","0","0.0006576909896685432","0.0006576909896685432","33:0.001734955439907676;35:0.0018274961311662286","33:68;35:68","33:0.0018946796645893105;35:0.0014141316659307956","0.0054931640625","Yes"
"35","423.7946415679789","534.7058142574894","0.0185546875","0.029052734375","0.008056640625","2584","0.0002599516778233818","36","0.0002599516778233818","0","0.0002599516778233818","0.0002599516778233818","19:0.001481911732244795;34:0.0018274961311662286","19:80;34:68","19:0.0032691512949721002;34:0.0014141316659307956","0.0185546875","Yes"
"36","131.578048817915","38.27082699576385","0.0203857421875","0.038330078125","0.00244140625","2584","0.0033371043217538966","36","0.0033371043217538966","0","0.0033371043217538966","0.0033371043217538966","41:0.002780893276833063;21:0.0029398421082045545","41:68;21:68","41:0.01988648988887906;21:0.0018734779359565745","0.0203857421875","Yes"
"37","129.2233567981268","10.005653250637053","0.075439453125","0.100830078125","0.050048828125","2584","0.0006763987933344127","36","0.0006763987933344127","0","0.0006763987933344127","0.0006763987933344127","45:0.005403733265710059;25:0.00534515966711574","45:68;25:68","45:0.0030160572969052113;25:0.003191099937846803","0.075439453125","Yes"
"38","130.6491609812864","96.55132828336028","0.015380859375","0.02734375","0.00341796875","2584","0.0005308386170081538","36","0.0005308386170081538","0","0.0005308386170081538","0.0005308386170081538","29:0.0027770027238427086;49:0.0030267490417984766","29:68;49:68","29:0.0024731439239222275;49:0.003559689952073508","0.015380859375","Yes"
"39","180.3398209374005","102.61541711627244","0.0093994140625","0.013671875","0.005126953125","2584","0.0005469960716845397","36","0.0005469960716845397","0","0.0005469960716845397","0.0005469960716845397","53:0.0019496161944024815;33:0.0015943785058054327","53:68;33:68","53:0.0030419428790927905;33:0.004960364540801676","0.0093994140625","Yes"
"40","140.4792221642525","135.03066269935536","0.3681640625","0.1513671875","0.5849609375","2584","0.00026362533536606854","36","0.00026362533536606854","0","0.00026362533536606854","0.00026362533536606854","41:0.08100610567807612","41:68","41:0.08628272016254265","0.3681640625","Yes"
"41","173.6691457846093","31.5449916710594","0.0108642578125","0.019287109375","0.00244140625","2584","0.001149064622980818","36","0.001149064622980818","0","0.001149064622980818","0.001149064622980818","40:0.08100610567807612;42:0.005117993376913543;36:0.002780893276833063","40:68;42:68;36:68","40:0.08628272016254265;42:0.019634074064366153;36:0.01988648988887906","0.0108642578125","Yes"
"42","278.9175307547242","148.09451888126324","0.013671875","0.02197265625","0.00537109375","2584","0.0005438894049211574","36","0.0005438894049211574","0","0.0005438894049211574","0.0005438894049211574","41:0.005117993376913543;43:0.00333425107797522","41:68;43:68","41:0.019634074064366153;43:0.0032016661393813595","0.013671875","Yes"
"43","335.96617255913736","99.92483506594574","0.0218505859375","0.041015625","0.002685546875","2584","0.00026607909333829446","36","0.00026607909333829446","0","0.00026607909333829446","0.00026607909333829446","42:0.00333425107797522;56:0.002397983695258815;44:0.0013509051736163291","42:68;56:68;44:68","42:0.0032016661393813595;56:0.0030943191334715514;44:0.0014319790825053358","0.0218505859375","Yes"
"44","289.1654982810739","188.17482674148783","0.0052490234375","0.0146484375","0.003173828125","2584","0.0003697703597010974","36","0.0003697703597010974","0","0.0003697703597010974","0.0003697703597010974","45:0.0029267135086150087;43:0.0013509051736163291","45:68;43:68","45:0.0018618392643560966;43:0.0014319790825053358","0.0052490234375","Yes"
"45","107.13528217375286","121.19470726131988","0.01025390625","0.017578125","0.0029296875","2584","0.0003427114525857268","36","0.0003427114525857268","0","0.0003427114525857268","0.0003427114525857268","44:0.0029267135086150087;46:0.0026179594849880528;37:0.005403733265710059","44:68;46:68;37:68","44:0.0018618392643560966;46:0.0032616873247771905;37:0.0030160572969052113","0.01025390625","Yes"
"46","173.88231292207396","74.92555940221058","0.01171875","0.017578125","0.005859375","2584","0.0003323439637949357","36","0.0003323439637949357","0","0.0003323439637949357","0.0003323439637949357","45:0.0026179594849880528;47:0.003030781547169764","45:68;47:68","45:0.0032616873247771905;47:0.0037661922144381077","0.01171875","Yes"
"47","214.4899777481623","52.5716916650542","0.0115966796875","0.009521484375","0.013671875","2584","0.00022626332545745706","36","0.00022626332545745706","0","0.00022626332545745706","0.00022626332545745706","48:0.00956959905633789;57:0.002183302634779699;46:0.003030781547169764","48:68;57:68;46:68","48:0.005863714260628483;57:0.002315327167726422;46:0.0037661922144381077","0.0115966796875","Yes"
"48","172.92883350351286","160.16229906874702","0.083984375","0.130615234375","0.037353515625","2584","0.0031611530352601063","36","0.0031611530352601063","0","0.0031611530352601063","0.0031611530352601063","47:0.00956959905633789;49:0.007985138715031898","47:68;49:68","47:0.005863714260628483;49:0.0062045770304907655","0.083984375","Yes"
"49","237.69412536409567","239.46186336969998","0.0045166015625","0.007568359375","0.00146484375","2584","0.00044550661307053794","36","0.00044550661307053794","0","0.00044550661307053794","0.00044550661307053794","48:0.007985138715031898;50:0.0019617222678972313;38:0.0030267490417984766","48:68;50:68;38:68","48:0.0062045770304907655;50:0.002366810456400553;38:0.003559689952073508","0.0045166015625","Yes"
"50","246.55575389202028","198.12737672166222","0.0338134765625","0.064208984375","0.00341796875","2584","0.00032035029926657046","36","0.00032035029926657046","0","0.00032035029926657046","0.00032035029926657046","49:0.0019617222678972313;51:0.0021114300781414075","49:68;51:68","49:0.002366810456400553;51:0.002114213318750391","0.0338134765625","Yes"
"51","201.8635363196972","267.5249223490169","0.0626220703125","0.048095703125","0.0771484375","2584","0.0002923256896885703","36","0.0002923256896885703","0","0.0002923256896885703","0.0002923256896885703","50:0.0021114300781414075;52:0.0026662125967092665;58:0.0013700479849740599","50:68;52:68;58:68","50:0.002114213318750391;52:0.003486254082489454;58:0.004514384415329531","0.0626220703125","Yes"
"52","171.32396904107563","91.47909167008348","0.01025390625","0.012451171875","0.008056640625","2584","0.0003437467519756546","36","0.0003437467519756546","0","0.0003437467519756546","0.0003437467519756546","51:0.0026662125967092665;53:0.0020554452455797956","51:68;53:68","51:0.003486254082489454;53:0.0021434645021272958","0.01025390625","Yes"
"53","284.0608991271301","246.75300337577752","0.0062255859375","0.00732421875","0.005126953125","2584","0.00021052478126442194","36","0.00021052478126442194","0","0.00021052478126442194","0.00021052478126442194","39:0.0019496161944024815;52:0.0020554452455797956;54:0.001265470769172522","39:68;52:68;54:68","39:0.0030419428790927905;52:0.0021434645021272958;54:0.000992698361387656","0.0062255859375","Yes"
"54","276.14811142942204","328.1839245426195","0.004638671875","0.005615234375","0.003662109375","2584","0.0001499297491162619","36","0.0001499297491162619","0","0.0001499297491162619","0.0001499297491162619","53:0.001265470769172522;55:0.001485390280405896","53:68;55:68","53:0.000992698361387656;55:0.001454443380941861","0.004638671875","Yes"
"55","173.58601142046098","66.78556917348004","0.0457763671875","0.0361328125","0.055419921875","2584","0.00016337993213730995","36","0.00016337993213730995","0","0.00016337993213730995","0.00016337993213730995","59:0.0019069437717892657;54:0.001485390280405896","59:68;54:68","59:0.0017676645752369435;54:0.001454443380941861","0.0457763671875","Yes"
"56","228.57499204915817","160.12829594808304","0.007568359375","0.008544921875","0.006591796875","2584","0.0007056240997253506","36","0.0007056240997253506","0","0.0007056240997253506","0.0007056240997253506","63:0.003188061177120838;43:0.002397983695258815","63:68;43:68","63:0.003776814400217654;43:0.0030943191334715514","0.007568359375","Yes"
"57","237.21582861325297","86.67106073377946","0.0198974609375","0.0283203125","0.011474609375","2584","0.00023314521751273328","36","0.00023314521751273328","0","0.00023314521751273328","0.00023314521751273328","47:0.002183302634779699;67:0.0030471766970018577","47:68;67:68","47:0.002315327167726422;67:0.005396201049728627","0.0198974609375","Yes"
