"Qubit","T1 (us)","T2 (us)","Readout assignment error","Prob meas0 prep1","Prob meas1 prep0","Readout length (ns)","ID error","Single-qubit gate length (ns)","RX error","Z-axis rotation (rz) error","√x (sx) error","Pauli-X error","CZ error","Gate length (ns)","RZZ error","MEASURE error","Operational"
"40","178.15596457927361","69.90724123072056","0.1651611328125","0.101318359375","0.22900390625","2584","0.00015761097411606188","36","0.00015761097411606188","0","0.00015761097411606188","0.00015761097411606188","41:0.15459206172534917","41:68","41:0.06957802705625424","0.1651611328125","Yes"
"41","139.3481221217666","27.509913751611936","0.0115966796875","0.01953125","0.003662109375","2584","0.00175692897709726","36","0.00175692897709726","0","0.00175692897709726","0.00175692897709726","40:0.15459206172534917;42:0.012776833465578619;36:0.013114916873103372","40:68;42:68;36:68","40:0.06957802705625424;42:0.004629732732579078;36:0.0025957233486449127","0.0115966796875","Yes"
"42","241.6788772570048","112.05420697189054","0.008056640625","0.01171875","0.00439453125","2584","0.0002682898311218227","36","0.0002682898311218227","0","0.0002682898311218227","0.0002682898311218227","41:0.012776833465578619;43:0.004773085358277057","41:68;43:68","41:0.004629732732579078;43:0.0031793821042416237","0.008056640625","Yes"
"43","217.1590715998623","61.1573328392096","0.0145263671875","0.024169921875","0.0048828125","2584","0.0002784733386997024","36","0.0002784733386997024","0","0.0002784733386997024","0.0002784733386997024","42:0.004773085358277057;56:0.0023031208919153945;44:0.0015873997273062601","42:68;56:68;44:68","42:0.0031793821042416237;56:0.0018563885812354075;44:0.0020201861020203715","0.0145263671875","Yes"
"44","176.6486244109038","117.92643960834448","0.00537109375","0.0458984375","0.00341796875","2584","0.00033192806785406834","36","0.00033192806785406834","0","0.00033192806785406834","0.00033192806785406834","45:0.0034081218463816454;43:0.0015873997273062601","45:68;43:68","45:0.0021314451301150394;43:0.0020201861020203715","0.00537109375","Yes"
"45","110.14105049467939","108.59113183605429","0.013671875","0.02685546875","0.00048828125","2584","0.0006897183768019397","36","0.0006897183768019397","0","0.0006897183768019397","0.0006897183768019397","44:0.0034081218463816454;46:0.0038482729334049226;37:0.005235451169118555","44:68;46:68;37:68","44:0.0021314451301150394;46:0.0023020439109855406;37:0.002934025397131168","0.013671875","Yes"
"46","206.92110930063734","133.70970596637505","0.0125732421875","0.021728515625","0.00341796875","2584","0.0005371984133866853","36","0.0005371984133866853","0","0.0005371984133866853","0.0005371984133866853","45:0.0038482729334049226;47:0.0020450023883420154","45:68;47:68","45:0.0023020439109855406;47:0.0024512500092974676","0.0125732421875","Yes"
"47","125.65392768977337","92.81766076472007","0.016357421875","0.01708984375","0.015625","2584","0.00021592741951536804","36","0.00021592741951536804","0","0.00021592741951536804","0.00021592741951536804","48:0.008842112408888186;57:0.002107979300252305;46:0.0020450023883420154","48:68;57:68;46:68","48:0.007754176790550571;57:0.002164972838900908;46:0.0024512500092974676","0.016357421875","Yes"
"48","240.91730111081776","215.87501429962725","0.049072265625","0.06884765625","0.029296875","2584","0.0030159270151659595","36","0.0030159270151659595","0","0.0030159270151659595","0.0030159270151659595","47:0.008842112408888186;49:0.009931884688969661","47:68;49:68","47:0.007754176790550571;49:0.006951963949140633","0.049072265625","Yes"
"49","270.0347286099565","25.213581552518285","0.008056640625","0.014404296875","0.001708984375","2584","0.00032354519562245216","36","0.00032354519562245216","0","0.00032354519562245216","0.00032354519562245216","48:0.009931884688969661;50:0.001993835641236924;38:0.0025978087306439968","48:68;50:68;38:68","48:0.006951963949140633;50:0.0018812240182121132;38:0.003141756064861362","0.008056640625","Yes"
"50","161.8676076643273","129.10766506816654","0.0172119140625","0.0302734375","0.004150390625","2584","0.0002570422225632709","36","0.0002570422225632709","0","0.0002570422225632709","0.0002570422225632709","49:0.001993835641236924;51:0.0016517210845233","49:68;51:68","49:0.0018812240182121132;51:0.004276898076491759","0.0172119140625","Yes"
