"Qubit","T1 (us)","T2 (us)","Readout assignment error","Prob meas0 prep1","Prob meas1 prep0","Readout length (ns)","ID error","Single-qubit gate length (ns)","RX error","Z-axis rotation (rz) error","√x (sx) error","Pauli-X error","CZ error","Gate length (ns)","RZZ error","MEASURE error","Operational"
"20","201.7911217373184","111.37735209423575","0.017578125","0.022216796875","0.012939453125","1560","0.00029269883654629787","32","0.00029269883654629787","0","0.00029269883654629787","0.00029269883654629787","19:0.0036096956182068984","19:108;21:68","19:0.002944130649185972","0.017578125","Yes"
"21","50.34833608908871","20.034898103765737","0.08447265625","0.0634765625","0.10546875","1560","0.0004685274135268402","32","0.0004685274135268402","0","0.0004685274135268402","0.0004685274135268402","34:0.0027056483926688746;22:0.005422968694523078","34:68;20:68;22:68","34:0.0020894509586141807","0.08447265625","Yes"
"22","74.76296357942961","88.69912401329657","0.0335693359375","0.042724609375","0.0244140625","1560","0.0005363836723225662","32","0.0005363836723225662","0","0.0005363836723225662","0.0005363836723225662","23:0.003875005711084345;21:0.005422968694523078","23:68;21:68","23:0.0033446701040928395","0.0335693359375","Yes"
"23","106.84523416404394","132.43243754163444","0.0291748046875","0.16455078125","0.0283203125","1560","0.00033176586091051126","32","0.00033176586091051126","0","0.00033176586091051126","0.00033176586091051126","22:0.003875005711084345;24:0.0016033035781935767;16:0.003128126961050748","22:68;24:68;16:184","22:0.0033446701040928395;24:0.0018636883983973174;16:0.0031337331839664806","0.0291748046875","Yes"
"24","160.79529978276423","154.99760807055327","0.0247802734375","0.01171875","0.037841796875","1560","0.0003417180623354616","32","0.0003417180623354616","0","0.0003417180623354616","0.0003417180623354616","23:0.0016033035781935767;25:0.002011428250026842","23:68;25:68","23:0.0018636883983973174;25:0.001877895450929562","0.0247802734375","Yes"
"25","235.4225378061096","173.78422608166431","0.0794677734375","0.07470703125","0.084228515625","1560","0.0003238577024945928","32","0.0003238577024945928","0","0.0003238577024945928","0.0003238577024945928","24:0.002011428250026842;26:0.0013531969501917596;35:0.0026542627572514743","24:68;26:68;35:108","24:0.001877895450929562;26:0.0016789207211525548;35:0.00278001301427655","0.0794677734375","Yes"
"26","224.89261632841047","175.60781480673273","0.036865234375","0.03564453125","0.0380859375","1560","0.00024242388397978192","32","0.00024242388397978192","0","0.00024242388397978192","0.00024242388397978192","25:0.0013531969501917596;27:0.0018441798251387365","25:68;27:68","25:0.0016789207211525548;27:0.002139750208490887","0.036865234375","Yes"
"27","89.31913438759048","62.373276924621194","0.0615234375","0.047607421875","0.075439453125","1560","0.0006639853841770715","32","0.0006639853841770715","0","0.0006639853841770715","0.0006639853841770715","26:0.0018441798251387365;28:0.0026186984171266137;17:0.0031262916446665456","26:68;28:80;17:160","26:0.002139750208490887;28:0.002190357490473166;17:0.003281865908557502","0.0615234375","Yes"
"28","99.77859787442452","119.52850151240527","0.0067138671875","0.005859375","0.007568359375","1560","0.00024499739152784465","32","0.00024499739152784465","0","0.00024499739152784465","0.00024499739152784465","27:0.0026186984171266137;29:0.0029692273420401094","27:80;29:116","27:0.002190357490473166;29:0.0035315454269449764","0.0067138671875","Yes"
"29","140.07079789156978","120.15742073934511","0.018798828125","0.012451171875","0.025146484375","1560","0.00041521250939331684","32","0.00041521250939331684","0","0.00041521250939331684","0.00041521250939331684","36:0.002156475878764913;28:0.0029692273420401094;30:0.002511687717872829","36:68;28:116;30:68","36:0.0020732832593110817;28:0.0035315454269449764;30:0.0020439995615171846","0.018798828125","Yes"
"30","260.68884270068463","162.5055991984476","0.0142822265625","0.0087890625","0.019775390625","1560","0.0002414457338466942","32","0.0002414457338466942","0","0.0002414457338466942","0.0002414457338466942","31:0.003783006530990868;29:0.002511687717872829","31:68;29:68","31:0.001885756585938092;29:0.0020439995615171846","0.0142822265625","Yes"
